ID	VRSTA	C1	X1	Y1	C2	X2	Y2	C3	X3	Y3
240	2	13.0600004196167	33.0849990844727	0.181999996304512	16.0699996948242	32.4500007629395	0.188999995589256	13.8500003814697	33.5299987792969	0.291000008583069
240	3	13.2600002288818	32.3450012207031	0.40599998831749	16.3799991607666	31.5900001525879	0.404000014066696	14.3699998855591	32.6749992370605	0.541999995708466
241	1	22.2000007629395	33.375	1.19500005245209	25.5200004577637	32.1599998474121	1.19900000095367	23.5100002288818	33.9150009155273	1.35699999332428
241	2	12.960000038147	33.3699989318848	0.573000013828278	15.789999961853	32.4300003051758	0.575999975204468	14.0699996948242	33.8349990844727	0.685999989509582
241	3	14.0699996948242	33.3349990844727	0.592000007629395	16.6599998474121	33.0999984741211	0.598999977111816	15.1499996185303	33.9700012207031	0.73199999332428
242	1	15.2600002288818	4.74700021743774	0	17.7700004577637	3.97300004959106	0	16.3600006103516	4.8600001335144	0
242	3	6.19000005722046	4.63100004196167	0	8.60999965667725	3.95300006866455	0	7.59999990463257	4.84000015258789	0
243	1	12.1499996185303	15.8950004577637	0.425999999046326	15.3699998855591	15.2049999237061	0.481000006198883	13.3500003814697	16.8700008392334	0.596000015735626
243	2	9.64000034332275	17.2450008392334	0.230000004172325	12.5600004196167	15.5649995803833	0.219999998807907	10.6400003433228	17.6200008392334	0.381000012159348
243	3	18.7999992370605	17.2450008392334	0.293000012636185	21.7199993133545	16.7900009155273	0.303000003099442	19.9200000762939	17.6350002288818	0.45100000500679
244	1	10.75	0.573000013828278	0	13.960000038147	0.546000003814697	0	11.75	0.699999988079071	0
244	3	4.42999982833862	0.597000002861023	0	9.23999977111816	0.483999997377396	0	6.21999979019165	0.712999999523163	0
245	1	7.03000020980835	1.26400005817413	0	8.4399995803833	1.19700002670288	0	7.53000020980835	1.27300000190735	0
245	2	3.50999999046326	1.15699994564056	0	5.01999998092651	1.09700000286102	0	3.92000007629395	1.20500004291534	0
245	3	2.80999994277954	0.769999980926514	-0.00100000004749745	5.92999982833862	0.731000006198883	-0.00100000004749745	4.03000020980835	0.8299999833107	-0.00100000004749745
246	1	0	0	0	5.73999977111816	0.296999990940094	0.104000002145767	4.23000001907349	2.2279999256134	0.156000003218651
246	2	0	0	0	6.32999992370605	0.273000001907349	0.0799999982118607	4.63000011444092	2.23799991607666	0.142000004649162
246	3	0	0	0	6.13000011444092	0.303999990224838	0.0769999995827675	4.63000011444092	2.21199989318848	0.12899999320507
247	1	0	0	0	7.53999996185303	1.20899999141693	0.0920000001788139	6.13000011444092	2.06800007820129	0.120999999344349
247	2	0	0.00100000004749745	0	6.01999998092651	0.568000018596649	0.0419999994337559	4.82000017166138	2.11400008201599	0.0920000001788139
247	3	0	0.00100000004749745	0	5.82999992370605	0.397000014781952	0.0299999993294477	4.51999998092651	2.21799993515015	0.0869999974966049
248	1	3.61999988555908	0.323900014162064	0	6.63000011444092	0.265399992465973	0	4.92999982833862	0.327800005674362	0
248	2	3.11999988555908	0.299800008535385	0	6.23999977111816	0.251899987459183	0	4.44999980926514	0.310799986124039	0
248	3	1.80999994277954	0.272700011730194	0	5.23000001907349	0.241200000047684	0	3.3199999332428	0.293599992990494	0
249	1	6.71999979019165	1.11099994182587	0.301999986171722	9.14000034332275	1.06900000572205	0.416999995708466	8.02999973297119	1.22200000286102	0.507000029087067
249	3	4.11999988555908	1.09800004959106	0.160999998450279	7.63000011444092	1.067999958992	0.219999998807907	5.63000011444092	1.22800004482269	0.425999999046326
250	1	7.03999996185303	1.25899994373322	-0.0160000007599592	9.9399995803833	1.23099994659424	0.0469999983906746	8.4399995803833	1.28600001335144	0.187000006437302
250	3	3.3199999332428	1.11500000953674	-0.0529999993741512	6.03999996185303	1.01199996471405	0.0729999989271164	4.82000017166138	1.13800001144409	0.162000000476837
251	1	5.63000011444092	0.0627000033855438	0	7.73999977111816	0.0227000005543232	0	5.92999982833862	0.0703999996185303	0
251	2	2.42000007629395	0.0700000002980232	0	4.42999982833862	0.0401000007987022	0	2.92000007629395	0.0780000016093254	0
251	3	2.50999999046326	0.0732999965548515	0	3.8199999332428	0.0549999997019768	0	2.8199999332428	0.0816000029444695	0
252	1	6.51999998092651	0.159299999475479	0	0	0	0	0	0	0
252	3	2.8199999332428	0.154200002551079	0	0	0	0	0	0	0
253	1	3.61999988555908	0.0780000016093254	0	5.32000017166138	0.0282000005245209	0	3.8199999332428	0.138999998569489	0
253	3	2.21000003814697	0.089599996805191	0	3.8199999332428	0.046000000089407	0	3.00999999046326	0.141299992799759	0
254	1	2.61999988555908	0.0741000026464462	0	4.61999988555908	0.0632999986410141	0	3.21000003814697	0.111199997365475	0
254	3	1.82000005245209	0.0777999982237816	0	3.23000001907349	0.0649999976158142	0	2.3199999332428	0.0885000005364418	0
255	1	3.21000003814697	0.330399990081787	0	9.02999973297119	0.372200012207031	0	6.53999996185303	0.53930002450943	0
255	3	2.42000007629395	0.232500001788139	0	8.64000034332275	0.191300004720688	0	4.73000001907349	0.315200001001358	0
256	1	7.84999990463257	0.375800013542175	0	11.6499996185303	0.210700005292892	0	7.94000005722046	0.381900012493134	0
256	3	8.13000011444092	0.213699996471405	0	12.039999961853	0.189300000667572	0	9.35999965667725	0.25	0
257	1	10.1400003433228	0.10809999704361	0	14.6499996185303	0.0940999984741211	0	11.9499998092651	0.124499998986721	0
257	3	3.42000007629395	0.108999997377396	0	6.63000011444092	0.091499999165535	0	4.73999977111816	0.123499996960163	0
258	1	3.3199999332428	0.113499999046326	0	6.42999982833862	0.101400002837181	0	4.92999982833862	0.133100003004074	0
258	3	3.21000003814697	0.115199998021126	0	6.23999977111816	0.103799998760223	0	4.63000011444092	0.133699998259544	0
259	1	5.63000011444092	0.160500004887581	0	8.32999992370605	0.103500001132488	0	6.13000011444092	0.164199993014336	0
259	3	2.42000007629395	0.143900007009506	0	5.23000001907349	0.110200002789497	0	3.8199999332428	0.161300003528595	0
260	1	3.3199999332428	0.157399997115135	0	6.32999992370605	0.106200002133846	0	4.42999982833862	0.190200001001358	0
260	3	3.71000003814697	0.159899994730949	0	6.82999992370605	0.140300005674362	0	4.73000001907349	0.172000005841255	0
261	1	2.42000007629395	0.225099995732307	0	5.23000001907349	0.198899999260902	0	3.52999997138977	0.239600002765656	0
261	3	2.71000003814697	0.237299993634224	0	4.92999982833862	0.20440000295639	0	3.61999988555908	0.241099998354912	0
